CaseID,Date,Arbitrator_1,Arbitrator_2,Arbitrator_3,Arbitrator_4,Status,OldID,Case_Number,Region_(Speculative),Modif_And_Date,Sector,ClaimantCouns,RespondentCouns,Replaced
1731,Mar-21,Rågmark Olof | Sweden | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21",Heavy industries,NOERR BIEDECKI SP.K. Poland Active,BURZAK OKON I WSPÓLNICY KRP SP.K Poland Active & KANCELARIA RADCOW PRAWNYCH I ADWOKATOW JACEK JERZEMOWSKI Poland Active & KAJA ZALESKA-KORZIUK Poland Active,
1732,Mar-21,PUCCI Adriana Noemi | Argentina | Sole Arbitrator | Parties | Active,,,,Pending,,,," | Changed Respondent Counsel, Sep 22",Heavy industries,LIMA NETTO CARVALHO ABREU MAYRINK SOCIEDADE DE ADVOGADOS Brazil Active,AZEVEDO SETTE ADVOGADOS ASSOCIADOS São Paulo/SP Brazil Active,
1733,Mar-21,FLAKE Richard | United States of America | President | Co-arbitrators | Active,SNYDER Allison J. | United States of America | Co-arbitrator | Respondent(s) | Active,MATTHIESEN David G | United States of America | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Construction,LUBEL VOYLES LLP United States of America Active,SEYFARTH SHAW LLP United States of America Active,
1734,Mar-21,HOUTCIEFF Dimitri | France | President | Co-arbitrators | Active,MESTRE Jacques | France | Co-arbitrator | Respondent(s) | Active,MEKKI Mustapha | France | Co-arbitrator | Claimant(s) | Active,,Pending,,,," | Changed Respondent Counsel, Jul 21",Food and beverages,FIDAL NEUILLY-SUR-SEINE France Active,KPMG LLP Toronto Canada Active,
1735,Mar-21,NANNI Giovanni Ettore | Brazil | Sole Arbitrator | Co-arbitrators | Active,,,,Closed,,,,"Closed, Sep 22",Tourism & hospitality,RMC ADVOGADOS Brazil Active,ADVOCACIA BUSHATSKY Brazil Active,
1736,Mar-21,Scheffer da Silveira Gustavo | Brazil | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Nov 21",Construction,ALMEIDA GUEDES ASSESSORIA JURÍDICA Brazil Active,JOÃO PAULO NASCIMENTO ADVOGADOS E CONSULTORES ASSOCIADOS Brazil Active,
1737,Mar-21,HAUSMANINGER Christian | Austria | President | Court | Active,HOCHSTRASSER Daniel | Switzerland | Co-arbitrator | Respondent(s) | Active,FERRARI Franco | Italy | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Nov 22",Food and beverages,Bufete Barahona Costa Rica Active,MANNHEIMER SWARTLING ADVOKATBYRA STOCKHOLM Sweden Active,
1738,Mar-21,Suarez Anzorena Ignacio | Argentina | President | Court | Active,HUSSEIN ALI AHMAD MAHMOUD | United Arab Emirates | Co-arbitrator | Court | Active,SUSSMAN Edna | United States of America | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Sep 22",Banking and Financial services other than insurance,KING & SPALDING LLP – UNITED STATES United States of America Active & KING & SPALDING LLP – UNITED STATES United States of America Active,FAREED GHAZI RAFEA Bahrain Active & ABDEL KAREEM ALKAYED United Arab Emirates Active,
1739,Apr-21,ANELLI Franco | Italy | President | Co-arbitrators | Active,PEDERSOLI Antonio | Italy | Co-arbitrator | Respondent(s) | Active,GILIBERTI Enrico | Italy | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Energy,ARBLIT – RADICATI DI BROZOLO SABATINI BENEDETTELLI TORSELLO Milano Italy Active & DLA PIPER – ITALY Milano Italy Active,CHIOMENTI STUDIO LEGALE Roma Italy Active,
1740,Apr-21,REICHERT Klaus | Ireland ; Germany | President | Co-arbitrators | Active,JAGUSCH Stephen | New Zealand | Co-arbitrator | Respondent(s) | Active,EDER Henry Bernard | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Real estate,KINGS CHAMBERS Manchester United Kingdom (of Great Britain and Northern Ireland) Active & GUNNERCOOKE LLP United Kingdom (of Great Britain and Northern Ireland) Active,SIMMONS AND SIMMONS – LONDON London United Kingdom (of Great Britain and Northern Ireland) Active,
1742,Apr-21,ROBERTSON Ann Ryan | United States of America | President | Co-arbitrators | Active,GOLDBERG Michael | United States of America | Co-arbitrator | Respondent(s) | Active,O'GORMAN KEVIN | United States of America | Claimant(s) | Active,,Pending,,,," | Changed Respondent Counsel, Sep 21",Heavy industries,GRAYDON HEAD & RITCHEY LLP United States of America Active,GERBER CIANO KELLY BRADY LLP United States of America Active & GERBER CIANO KELLY BRADY LLP United States of America Active & BONELLIEREDE Milan Italy Active,
1743,Apr-21,Donde Rahul | India | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Dec 21",Construction,QUINN EMANUEL URQUHART & SULLIVAN LLP – GENEVA Switzerland Active & QUINN EMANUEL URQUHART & SULLIVAN LLP FRANCE France Active,GAMA INDUSTRY IN HOUSE COUNSEL Turkey Active & GAMA INDUSTRY IN HOUSE COUNSEL Turkey Active,
1744,Apr-21,DANIELSSON Christer | Sweden | President | Parties | Active,HELLGREN Joakim | Sweden | Co-arbitrator | Parties | Active,WANHAINEN Einar | Sweden | Co-arbitrator | Parties | Active,,Closed,,,,"Closed, Dec 21",Energy,ADVOKATFIRMAN GLIMSTEDT STOCKHOLM KB Sweden Active,ADVOKATFIRMAN MORRIS AB Sweden Active,
1745,Apr-21,ZIELINSKA-EISEN Alicja | Poland | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, May 22",Banking and Financial services other than insurance,RÖDL GMBH Germany Active,TSEDAQAH ATTORNEYS Active,
1746,Apr-21,FELLNER Markus | Austria | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, May 22","Pharmaceuticals, biotechnology and life sciences","CAHOJ & LELÁK, S.R.O Slovakia Active",KANCELARIA PRAWO GOSPODARKA ZDROWIE BANASZEWSKA MODRO SP.K. Poland Active,
1747,Apr-21,WIKSTRÖM-HERMANSEN Rikard | Sweden | President | Co-arbitrators | Active,DIRKSEN Jacob | Denmark | Co-arbitrator | Respondent(s) | Active,Sadowski Wojciech | Poland | Co-arbitrator | Claimant(s) | Active,,Closed,,,," | Changed Claimant Counsel, Sep 22","Transportation, logistics and storage",PLESNER ADVOKATPARTNERSELSKAB KØBENHAVN Ø Denmark Active,BECH-BRUUN ADVOKATPARTNERSELSKAB Copenhagen Denmark Active,
1748,Apr-21,HOLLANDER Pascal | Belgium | President | Co-arbitrators | Active,ROHLS Michael | Germany | Co-arbitrator | Respondent(s) | Active,LOERCHER Torsten | Germany ; United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,,,,
1750,Apr-21,JAISLI KULL Nadja | Switzerland | President | Co-arbitrators | Active,PATOCCHI Paolo Michele | Switzerland | Co-arbitrator | Claimant(s) | Active,BÜHLER Micha | Switzerland | Co-arbitrator | Respondent(s) | Active,,Pending,,,,,Energy,DE CAPOA & PARTNERS Italy Active & SLCG – STUDIO SOLDATI 1896 Switzerland Active,OPPENHOFF & PARTNER FRANKFURT AM MAIN Germany Active,
1751,Apr-21,TERRIEN Armand | France | Sole Arbitrator | Court | Active,,,,Pending,,,,,Banking and Financial services other than insurance,LEXWELL A.A.R.P.I. France Active,FIDAL NEUILLY-SUR-SEINE France Active,
1752,Apr-21,Amezaga Bingen | Spain | Sole Arbitrator | Court | Active,,,,Pending,,,,,"Transportation, logistics and storage",LAZAREFF LE BARS Paris France Active,Tiago Alvares Ribeiro Portugal Active,
1753,Apr-21,BAIER Jonatan | Switzerland | Sole Arbitrator | Court | Active,,,,Closed,,,, | Entry disappeared in Jan 22,Heavy industries,Andrew Stewart and Gulmira Hamlett United States of America Active,Not represented by outside counsel,
1755,Sep-20,CARRARA Cecilia | Italy | President | Co-arbitrators | Active,CARBONE Sergio Maria | Italy | Co-arbitrator | Claimant(s) | Active,AZZALI Stefano | Italy | Co-arbitrator | Respondent(s) | Active,,Closed,,,,"Closed, May 22",Confidential,Not represented by outside counsel,Not represented by outside counsel,
1756,Oct-20,BAUMANN Antje | Germany | President | Court | Active,CARRARA Cecilia | Italy | Co-arbitrator | Respondent(s) | Active,MONTI Alberto | Italy | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, May 22",Confidential,Not represented by outside counsel,Not represented by outside counsel,
1757,Nov-18,CARRARA CECILIA | Italy | Co-arbitrators | Active,CARBONE SERGIO MARIA | Italy | Respondent(s) | Active,EMANUELE C. FERDINANDO | Italy | Claimant(s) | Active,,Closed,,,,,,,,
1758,Apr-21,NASSIF Karim J. | Lebanon | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Dec 21",Construction,THE LAW FIRM OF MOHAMED AL-SHARIF in Association with JOHNSON & PUMP Saudi Arabia Active,CLYDE & CO. LLP – PARIS PARIS France Active,
1759,Apr-21,Correa Delcasso Juan Pablo | Spain | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, May 22",Food and beverages,BUFETE COVARSÍ S.C.E.P. Spain Active,URIA MENENDEZ – BARCELONA Barcelona Spain Active,
1760,Apr-21,MOUAWAD Celine | United States of America ; Lebanon | Sole Arbitrator | Court | Active,,,,Closed,,,, | Entry disappeared in Jan 22,Legal services,CABINET LISSADE Haiti Active,BEIJING CYAN LAW FIRM China Active,
1761,Apr-21,DAY Anneliese | United Kingdom (of Great Britain and Northern Ireland) | President | Court | Active,Brekoulakis Stavros | Greece | Co-arbitrator | Respondent(s) | Active,CLERIDES Costas | Cyprus | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Aug 21",Tourism & hospitality,"PAPAPETROS, PAPANGELIS, TATAGIA & PARTNERS LAW FIRM Greece Active & GEORGE L. SAVVIDES & CO LLC Cyprus Active & ANTIS TRIANTAFYLLIDES & SONS LLC Cyprus Active",REED SMITH GREECE Greece Active & REED SMITH – UNITED KINGDOM United Kingdom (of Great Britain and Northern Ireland) Active & CHRYSSES DEMETRIADES Cyprus Active,
1762,Apr-21,BAUMANN Antje | Germany | President | Co-arbitrators | Active,KONRAD Christian | Austria ; Canada | Co-arbitrator | Respondent(s) | Active,FISCHER Eliane | Switzerland | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Nov 21",Banking and Financial services other than insurance,"URBAN & HEJDUK S.R.O., ADVOKÁTNÍ KANCELÁR Czech Republic Active",SKILS S.R.O. ADVOKATNI KANCELAR Czech Republic Active,
1764,Apr-21,BENSAUDE Denis | France | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Sep 22",Insurance services,SALTZ NALIBOTSKY P.C. United States of America Active,HIGGINS CAVANAGH COONEY United States of America Active,
1766,May-21,MARKERT Lars | Germany | Sole Arbitrator | Parties | Active,,,,Pending,,,,,"Pharmaceuticals, biotechnology and life sciences",NAGASHIMA HASHIMOTO & YASUKUNI Japan Active,ARBLIT – RADICATI DI BROZOLO SABATINI BENEDETTELLI TORSELLO Italy Active,
1768,May-21,SHARKEY John | Australia | Sole Arbitrator | Parties | Active,,,,Pending,,,,,Energy,PINSENT MASONS LLP – AUSTRALIA Sydney Australia Active,ASHURST AUSTRALIA Australia Active,
1769,May-21,BAIZEAU Domitille | France ; New Zealand | President | Court | Active,GREENBERG Simon | Australia ; United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,NG Jern-Fei | Malaysia | Co-arbitrator | Claimant(s) | Active,,Closed,,,,"Closed, Nov 21",Mining,CAREY OLSEN SINGAPORE LLP Singapore Active,DWF FRANCE AARPI Paris France Active,
1770,May-21,HOCHSTRASSER Daniel | Switzerland | President | Co-arbitrators | Active,KALDYBAYEV Askar | Kazakhstan | Co-arbitrator | Respondent(s) | Active,Ruckteschler Dorothee | Germany | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Construction,PILLSBURY WINTHROP SHAW PITTMAN LLP – US New York United States of America Active,BARRISTER OFFICE “LEGAL GROUP AKSIOMA” Kazakhstan Active,
1771,May-21,BATESON David | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Court | Active,,,,Closed,,,, | Entry disappeared in Jan 22,Construction,SAMSUNG IN HOUSE COUNSEL Korea (Rep. of) Active,SHEARMAN & STERLING LLP Singapore Active & IRELAN MCDANIEL PLLC United States of America Active,
1772,May-21,FRASER Mark | United Kingdom (of Great Britain and Northern Ireland) | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, Dec 21",Construction,MOAZA AL KHADAR ADVOCATES & LEGAL CONSULTANCY United Arab Emirates Active & INSITE DEVELOPMENT CONSULTANT United Arab Emirates Active,AL AIDAROUS ADVOCATES AND LEGAL CONSULTANTS ABU DHABI United Arab Emirates Active,
1773,May-21,MOUAWAD Caline | France | President | Co-arbitrators | Active,ABDEL WAHAB Mohamed S. | Egypt | Co-arbitrator | Co-arbitrators | Active,SHORE Laurence | United Kingdom (of Great Britain and Northern Ireland) ; United States of America | Sole Arbitrator | Claimant(s) | Active,,Pending,,,,,"Transportation, logistics and storage","GIBSON, DUNN & CRUTCHER LLP London United Kingdom (of Great Britain and Northern Ireland) Active",Hogan Lovells International LLP Germany Active & HOGAN LOVELLS – NORTH AMERICA Washington United States of America Active,
1774,May-21,CICCHETTI Tina | Canada | President | Parties | Active,SUSSMAN Edna | United States of America ; Israel | Co-arbitrator | Parties | Active,KERR John J. | United States of America ; Ireland | Co-arbitrator | Parties | Active,,Pending,,,,,"Pharmaceuticals, biotechnology and life sciences",ROCHE CYRULNIK FREEDMAN LLP United States of America Active,"GIBSON, DUNN & CRUTCHER LLP – NYC United States of America Active & GIBSON, DUNN & CRUTCHER LLP – CA United States of America Active",
1775,May-21,ELHOSSENY Farouk | Palestine ; Canada ; Egypt | Sole Arbitrator | Parties | Active,,,,Closed,,,,"Closed, Sep 22",Construction,DELOITTE (DTTL) – FRANCE France Active,EVERSHEDS SUTHERLAND Qatar Active,
1777,May-21,PURICE Matei | Romania | President | Court | Active,IBRAHIM Ahmed | Egypt | Co-arbitrator | Respondent(s) | Active,BONNARD Sébastien | France | Co-arbitrator | Claimant(s) | Active,IBRAHIM Ahmed | Egypt | Co-arbitrator | Respondent(s) | Active,Closed,,,,"Closed, Sep 22",Construction,BOUSTANY & GEMAYEL LAW OFFICE LLP Lebanon Active,BLANKE ARBITRATION LLC Dubai United Arab Emirates Active,
1778,Apr-21,EDER Henry Bernard | United Kingdom (of Great Britain and Northern Ireland) | President | Co-arbitrators | Active,VINEALL Nicholas | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Respondent(s) | Active,KENDRICK Dominic | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,"Transportation, logistics and storage",Haynes and Boone CDG LLP United Kingdom (of Great Britain and Northern Ireland) Active,WIKBORG REIN LLP United Kingdom (of Great Britain and Northern Ireland) Active,
1779,May-21,HOLLANDER Pascal | Belgium | President | Co-arbitrators | Active,GEISINGER Elliot | Switzerland ; United States of America | Co-arbitrator | Respondent(s) | Active,LIEBSCHER Christoph | Austria | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Energy,Zamfirescu Racoti Vasile & Partners Romania Active,S.C.A. TOADER SI ASOCIATII Romania Active,
1780,May-21,VON WUNSCHHEIM Clarisse | Switzerland | President | Co-arbitrators | Active,PITKOWITZ Nikolaus | Austria | Co-arbitrator | Respondent(s) | Active,NEDDEN Jan Heiner | Germany | Co-arbitrator | Claimant(s) | Active,PITKOWITZ Nikolaus | Austria | Co-arbitrator | Respondent(s) | Active,Pending,,,," | Changed Claimant Counsel, Feb 22",Wholesale and retail trade,DELOITTE LEGAL – TIRANA Tirana Albania Active & DORDA RECHTSANWÄLTE GMBH Austria Active,HERBST KINSKY RECHTSANWÄLTE GMBH Austria Active,
1781,May-21,HABEGGER Philipp | Switzerland | President | Court | Active,SERGEI Vataev | Kazakhstan | Co-arbitrator | Court | Active,GRAHAM Charles | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Construction,"MISHCON DE REYA LONDON United Kingdom (of Great Britain and Northern Ireland) Active & CLEARY GOTTLIEB STEEN & HAMILTON LLP – MILAN Italy Active & CLEARY GOTTLIEB STEEN & HAMILTON LLP – ROME Italy Active & CURTIS, MALLET-PREVOST, COLT & MOSLE LLP London United Kingdom (of Great Britain and Northern Ireland) Active & CURTIS, MALLET-PREVOST, COLT & MOSLE LLP – KAZAKHSTAN Kazakhstan Active",Not represented by outside counsel,
1782,May-21,BERNET Martin | Switzerland | President | Court | Active,JAHNEL Werner | Austria ; Switzerland | Co-arbitrator | Respondent(s) | Active,WELSER Irene | Austria | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Confidential,Not represented by outside counsel,Not represented by outside counsel,
1783,May-21,ZEILER Gerold | Austria | President | Co-arbitrators | Active,PETERS Phillipp | Austria | Co-arbitrator | Respondent(s) | Active,WESELIK Nikolaus | Austria | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Confidential,Not represented by outside counsel,Not represented by outside counsel,
1784,May-21,RAY Elizabeth | United States of America | Sole Arbitrator | Parties | Active,,,,Pending,,,,,Construction,MARCUM P.C. United States of America Active,MARON MARVEL BRADLEY ANDERSON & TARDY LLC United States of America Active,
1785,May-21,RICHLER JOEL | Canada | Parties | Active,,,,Closed,,,,Disappeared from the list in June 2021,Telecommunications & specialized technologies,"MARCUM P.C.
 
 United States of America 
 Active",,
1786,May-21,ANDRIOTIS Tony | United States of America ; Greece | President | Co-arbitrators | Active,MROCZEK Michael | Switzerland ; Poland | Co-arbitrator | Respondent(s) | Active,TOBIMATSU Junichi | Japan | Co-arbitrator | Claimant(s) | Active,,Pending,,,,,Heavy industries,TMI Associates Japan Active,ATSUMI & SAKAI JANSSEN Japan Active,
1787,Jun-21,YEAP Andre | Singapore | Sole Arbitrator | Court | Active,,,,Pending,,,,,N/A,Not represented by outside counsel,Not represented by outside counsel,
1788,Jun-21,JABER Talal |  | Sole Arbitrator | Parties | Active,,,,Closed,,,,"Closed, May 22",Construction,FARRAN LAW OFFICE Lebanon Active,AL QARI ADVOCATES & LEGAL CONSULTANTS United Arab Emirates Active,
1789,Jun-21,SCHERER Maxi | Germany | President | Co-arbitrators | Active,GERSTENMAIER Klaus-Albrecht | Germany | Co-arbitrator | Respondent(s) | Active,LAU Christopher | Singapore | Co-arbitrator | Claimant(s) | Active,,Pending,,,," | Changed Claimant Counsel, Aug 21","Pharmaceuticals, biotechnology and life sciences","CMS HASCHE SIGLE – HAMBURG HAMBURG Germany Active & CMS HASCHE SIGLE, HONG KONG LLP Hong Kong Hong Kong (China) Active","GLEISS LUTZ HOOTZ HIRSCH PARTMBB RECHTSANWÄLTE, STEUERBERATER Germany Active & SCHÖNHERR RECHTSANWÄLTE GMBH Austria Active",
1790,Jun-21,DUGUE CHRISTOPHE | France | Sole Arbitrator | Court | Active,,,,Closed,,,,,N/A,Not represented by outside counsel,Not represented by outside counsel,
1791,Jun-21,O’NAGHTEN Luis | United States of America | Sole Arbitrator | Court | Active,,,,Closed,,,,"Closed, May 22",Food and beverages,PATTERSON BELKNAP WEBB & TYLER New York United States of America Active,WHITE & CASE LLP – Miami United States of America Active,
